BALTIC OPERATIONAL AND OCEANOGRAPHICAL SYSTEM (BOOS)
OCEANOGRAPHIC DATA
STATIONS

BOOSNR	= Station Number used in BOOS
PLATFORM	= Platform ID
STATION	= Station Name (Vessel Name)
LAT	= Latitude in decimal degress
LON	= Longitude in decimal degress
 
TYPE	= Station Type
where
FP	= Fixed Platform
TG	= Tide Gauge
MB	= Moored Buoy
FB	= Ferrybox/Vessel
GL	= Glider
CT	= CTD Profiles 
SF	= Lightship

DATUM	= Sea Level Reference Datum

OWNER/PROVIDER/PU = Station Owner / Data Provider / Production unit
where
BSH	=	1850	Federal Maritime and Hydrographic Agency	larissa.mueller@bsh.de
CTH	=	3506	Chalmers Technical University	guinnar.elgered@chalmers.se
DMI	=	469	Danish Meteorological Institute	vh@dmi.dk
DMU	=	3037	Danish Centre for Environment and Energy	las@dmu.dk
EMHI	=	872	Estonian Meteorological and Hydrological Institute	urmas.lips@phys.sea.ee
EPA	=	680	Environmental Protection Agency	aaa@aaa.am.lt
FISHSEC	=	991	Federal Research Centre for Fisheries	info@fishsec.org
FM	=	1217	Swedish Armed Forces	johanna.linders@smhi.se
FMI	=	1725	Finnish Meteorological Institute	pekka.alenius@fmi.fi
GBG	=	-	City of Gothenburg	johanna.linders@smhi.se
HZG	=	2842	Helmholtz-Zentrum Geesthacht	wilhelm.petersen@gkss.de
IMWM	=	193	Institute for Water Management	magdalena.kaminska@imgw.pl
IOPAS	=	195	Institute of Oceanology	wichor@iopan.gda.pl
IOW	=	116	Baltic Sea Research Institute Warnemünde	iowinfo@io-warnemuende.de
KDI	=	466	Danish Coastal Authority	cas@kyst.dk
KMRC	=	617	Kristineberg Marine Research Station	johanna.linders@smhi.se
LEGMA	=	892	Latvian Environment, Geology and Meteorology Agency	jurijs.siskins@lvgma.gov.lv
LHEI	=	698	Latvian Institute of Aquatic Ecology	anda.ikauniece@lhei.lv
LLUR	=	2537	State Office for Agriculture, Environment and Rural Areas of Schleswig Holstein	poststelle@llur.landsh.de
LNU	=	4812	Linnaeus University	johanna.linders@smhi.se
LUNG	=	993	State Agency for Environment, Nature and Geology, Mecklenburg-Vorpommern	poststelle@lung.mv-regierung.de
METNO	=	1212	Norwegian Meteorological Institute	bruce.hackett@met.no
MIG	=	1241	Maritime Institute Gdansk	anstas@im.gda.pl
MSI	=	713	Marine Systems Institute at Tallinn University of Technology	urmas.lips@msi.ttu.ee
NERI	=	729	National Environmental Research institute	las@dmu.dk
NIVA	=	1417	Norwegian Institute for Water research	pierre.jaccard@niva.no
NIOZ 	=	630	Royal Netherlands Institute for Sea Research	dmg@nioz.nl
NWAHEM	=	911	North-West Regional Administration for Hydrometeorology and Environmental Monitoring	gvi@meteo.nw.ru
RAS	=	685	P.P.Shirshov Institute of Oceanology	office@ocean.ru
RIHMI	=	681	All-Russia Research Institute of Hydrometeorological Information	nodc@meteo.ru
RUMS	=	2710	Federal Hydrometeorology and Environmental Monitoring Service	opnikitin@mail.ru
SMA	=	1215	Swedish Maritime Administration	lars.tornquist@sjofartsverket.se
SMF	=	618	Stockholm Research Centre	johanna.linders@smhi.se
SMHI	=	545	Swedish Meteorological and Hydrological Institute	johanna.linders@smhi.se
STE	=	1218	Stena Line	johanna.linders@smhi.se
SYKE	=	1104	Finnish Environmental Institute	seppo.kaitala@ymparisto.fi
UMF	=	622	Umea Research Centre	johanna.linders@smhi.se
UT	=	3138	University of Tartu	ivan.kuprijanov@ut.ee
WSA	=	2313	German Federal Waterways and Shipping Administration	larissa.mueller@bsh.de

PARAMETERS	= Parameters (myo_code) provided from each station. See MYO_PARAMETERS.txt for more information.


BOOSNR	PLATFORM	STATION	LAT	LON	TYPE	DATUM	OWNER	PROVIDER	PU	PARAMETERS
33128	SjaellandsOdde	Sjaellands Odde	55.9750	11.3722	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33129	Juelsminde	Juelsminde	55.7167	10.0167	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33130	NordreRose	Nordre Röse	55.6361	12.6867	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33132	Ribe	Ribe	55.3333	8.6833	TG	DVR90	KDI	DMI	BSH	TIME LATX LONX DEPH SLEV
33133	Rodvig	Rödvig	55.2542	12.3728	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33134	Ballum	Ballum	55.1308	8.6859	TG	DVR90	KDI	DMI	BSH	TIME LATX LONX DEPH SLEV
33135	Ronne	Rönne	55.1000	14.6833	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33136	Havneby	Havneby	55.0870	8.5654	TG	DVR90	KDI	DMI	BSH	TIME LATX LONX DEPH SLEV
33138	Spodsbjerg	Spodsbjerg	54.9333	10.8333	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33139	Hesnaes	Hesnaes	54.8167	12.1333	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33140	Ballen	Ballen	55.8167	10.6444	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33142	ThyboronKyst	Thyborön kyst	56.7075	8.2090	TG	DVR90	KDI	DMI	BSH	TIME LATX LONX DEPH SLEV
33143	TorsmindeKyst	Torsminde kyst	56.3722	8.1137	TG	DVR90	KDI	DMI	BSH	TIME LATX LONX DEPH SLEV
33144	TorsmindeSluse	Torsminde sluse	56.3712	8.1259	TG	DVR90	KDI	DMI	BSH	TIME LATX LONX DEPH SLEV
33145	HvideSandeKyst	Hvide Sande kyst	55.9988	8.1146	TG	DVR90	KDI	DMI	BSH	TIME LATX LONX DEPH SLEV
33146	HvideSandeSluse	Hvide Sande sluse	56.0008	8.1292	TG	DVR90	KDI	DMI	BSH	TIME LATX LONX DEPH SLEV
33147	Bagenkop	Bagenkop	54.7528	10.6778	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33148	Mando	Mandö	55.2833	8.5833	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33149	Haderslev	Haderslev	55.2500	9.5167	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33150	Brons	Brons	55.1833	8.6833	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33151	Vidaa2	Vidå2	54.9667	8.6667	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33152	Sonderborg	Sönderborg	54.9167	9.7833	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33153	Bogense	Bogense	55.5667	10.0833	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33154	Assens	Assens	55.2667	9.8833	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33155	Faaborg	Fåborg	55.1000	10.2500	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33156	Karrebaeksminde	Karrebaeksminde	55.1833	11.6500	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33157	Kalvehave	Kalvehave	55.0000	12.1667	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33158	Bandholm	Bandholm	54.8333	11.4833	TG	DVR90	KDI	DMI	SMHI	TIME LATX LONX DEPH SLEV
33171	Hornbaek	Hornbaek	56.1000	12.4667	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33172	Korsor	Korsör	55.3333	11.1333	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33173	Slipshavn	Slipshavn	55.2833	10.8333	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33174	Tejn	Tejn	55.2500	14.8333	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33175	Gedser	Gedser	54.5667	11.9333	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33176	Aarhus	Aarhus	56.1500	10.2167	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33177	Esbjerg	Esbjerg	55.4667	8.4333	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33178	Fredericia	Fredericia	55.5667	9.7500	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33179	Frederikshavn	Frederikshavn	57.4333	10.5667	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33180	Fynshav	Fynshav	55.0000	9.9833	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33181	Hanstholm	Hanstholm	57.1167	8.6000	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33182	Hirtshals	Hirtshals	57.6000	9.9667	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33183	Kobenhavn	Köbenhavn	55.7000	12.6000	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33184	Rodby	Rödby	54.6500	11.3500	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33185	Vidaa	Vidå	54.9667	8.6667	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33186	Vedbaek	Vedbaek	55.8500	12.5667	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33187	Hobro 	Hobro 	56.6333	9.8000	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33188	Udbyhoej	Udbyhoej	56.6000	10.3000	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33189	Randers	Randers	56.4500	10.0500	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33190	Hov	Hov	55.9167	10.2667	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33191	Holbaek	Holbaek	55.7167	11.7167	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33192	Dragor	Dragör	55.6000	12.6833	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33193	Roskilde	Roskilde	55.6500	12.0833	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33194	Koege	Köge	55.4500	12.2000	TG	DVR90	DMI	DMI	SMHI	TIME LATX LONX DEPH SLEV TEMP

33201	LTKiel	LT Kiel	54.5000	10.2667	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH DRYT OSAT TEMP PSAL
33202	FehmarnBelt	Fehmarn Belt	54.6000	11.1500	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH WDIR WSPD ATMP DRYT OSAT TEMP PSAL
33203	DarsserS	Darsser Sill	54.7000	12.7000	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH WDIR WSPD ATMP DRYT RELH OSAT TEMP PSAL
33204	Arkona	Arkona	54.8833	13.8667	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH WDIR WSPD ATMP DRYT RELH OSAT TEMP PSAL
33205	Oderbank	Oderbank	54.0833	14.1667	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH WDIR WSPD ATMP DRYT RELH OSAT TEMP PSAL HCDT HCSP
33206	LTKielCU	LT Kiel CU	54.5000	10.2667	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH HCDT HCSP
33207	FehmarnBeltCU	Fehmarn Belt CU	54.6000	11.1500	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH HCDT HCSP
33208	DarsserSCU	Darsser Sill CU	54.7000	12.7000	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH HCDT HCSP
33209	ArkonaCU	Arkona CU	54.8833	13.8667	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH HCDT HCSP
33211	LTKielWR	LT Kiel WR	54.5000	10.2667	MB	-	BSH	BSH	SMHI	TIME LATX LONX DEPH VHM0 VZMX VTZA VTPK VPED TEMP
33213	DarsserSWR	Darsser Sill WR	54.7000	12.7000	MB	-	HZG	BSH	SMHI	TIME LATX LONX DEPH VHM0 VZMX VTZA VTPK VPED TEMP
33214	ArkonaWR	Arkona WR	54.8833	13.8667	MB	-	BSH	BSH	SMHI	TIME LATX LONX DEPH VHM0 VZMX VTZA VTPK VPED TEMP
33284	FINO2WR	FINO2 WR	55.0083	13.1542	MB	-	BSH	BSH	SMHI	TIME LATX LONX DEPH VHM0 VZMX VTZA VTPK VPED TEMP
33287	GreifswalderOie	Greifswalder Oie	54.2500	13.9200	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH TEMP
33288	Kuehlungsborn	Kuehlungsborn	54.1500	11.7300	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH TEMP
33289	FINO2	FINO2	55.0083	13.1542	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH TEMP PSAL OSAT
33290	FINO2CU	FINO2 CU	55.0083	13.1542	FP	-	BSH	BSH	SMHI	TIME LATX LONX DEPH HCDT HCSP

33221	KielHoltenau	Kiel-Holtenau	54.3722	10.1569	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33222	Koserow	Koserow	54.0603	14.0008	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33223	Sassnitz	Sassnitz	54.5108	13.6431	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33224	Travemuende	Travemünde	53.9581	10.8722	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33225	Warnemuende	Warnemünde	54.1697	12.1033	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33226	Wolgast	Wolgast	54.0417	13.7703	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33227	Wismar	Wismar	53.8989	11.4581	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33228	Ueckermuende	Ueckermünde	53.7503	14.0664	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33229	TimmendorfPoel	Timmendorf Poel	53.9919	11.3756	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33230	Stralsund	Stralsund	54.3153	13.0986	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33231	Schleswig	Schleswig	54.5114	9.5692	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33232	Schleimuende	Schleimünde	54.6733	10.0367	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33233	Rostock	Rostock	54.0831	12.1550	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33234	Neustadt	Neustadt	54.0967	10.8128	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33235	Luebeck	Lübeck	53.8931	10.7031	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33236	Langballigau	Langballigau	54.8233	9.6542	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33237	KielLT	Kiel LT	54.4997	10.2733	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33238	Kappeln	Kappeln	54.6644	9.9381	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33239	Kalkgrund	Kalkgrund	54.8247	9.8881	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33240	Althagen	Althagen	54.3769	12.4194	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33241	Eckernfoerde	Eckernförde	54.4747	9.8361	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33242	Flensburg	Flensburg	54.7950	9.4331	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33243	Greifswald	Greifswald	54.0928	13.4461	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33244	Heiligenhafen	Heiligenhafen	54.3731	11.0056	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33245	WittowerFahre	Wittower Fähre	54.5575	13.2450	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33246	Barhoeft	Barhöft	54.4397	13.0328	TG	SNN76	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33251	Borkum	Borkum	53.5575	6.7478	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33252	Bremerhaven	Bremerhaven	53.5450	8.5681	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33253	Cuxhaven	Cuxhaven	53.8678	8.7175	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33254	Helgoland	Helgoland	54.1789	7.8900	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33255	Husum	Husum          	54.4722	9.0247	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33256	Wittduen	Wittdün	54.6317	8.3839	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33257	Buesum	Busum	54.1222	8.8592	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33258	Emden	Emden	53.3367	7.1864	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV
33259	Wilhelmshaven	Wilhelmshaven	53.5144	8.1450	TG	DHHN92	WSA	BSH	SMHI	TIME LATX LONX DEPH SLEV

33301	GdanskBuoy	Gdansk Buoy	54.4340	19.0090	MB	-	IOPAS	IOPAS	SMHI	TIME LATX LONX DEPH TEMP PSAL
33321	Ustka	Ustka	54.5833	16.8500	TG	BHS77	IMWM	IMWM	SMHI	TIME LATX LONX DEPH SLEV
33322	Gdansk	Gdansk	54.4000	18.7000	TG	BHS77	IMWM	IMWM	SMHI	TIME LATX LONX DEPH SLEV
33323	Gdynia	Gdynia	54.5333	18.5333	TG	BHS77	IMWM	IMWM	SMHI	TIME LATX LONX DEPH SLEV TEMP
33324	Wladyslawowo	Wladyslawowo	54.8000	18.4167	TG	BHS77	IMWM	IMWM	SMHI	TIME LATX LONX DEPH SLEV TEMP
33325	Leba	Leba	54.7667	17.5500	TG	BHS77	IMWM	IMWM	SMHI	TIME LATX LONX DEPH SLEV TEMP
33326	Darlowo	Darlowo	54.4333	16.3833	TG	BHS77	IMWM	IMWM	SMHI	TIME LATX LONX DEPH SLEV TEMP
33327	Kolobrzeg	Kolobrzeg	54.1833	15.5500	TG	BHS77	IMWM	IMWM	SMHI	TIME LATX LONX DEPH SLEV TEMP
33328	Swinoujscie	Swinoujscie	53.9167	14.2833	TG	BHS77	IMWM	IMWM	SMHI	TIME LATX LONX DEPH SLEV TEMP
33331	Slupskchannel	Slupsk Channel	52.1200	16.4500	MB	-	IOPAS	IOPAS	SMHI	TIME LATX LONX DEPH PRES TEMP PSAL 
33371	Hel	Hel	54.6167	18.8000	TG	BHS77	MIG	MIG	SMHI	TIME LATX LONX DEPH SLEV TEMP
33391	Sopot	Sopot	54.4485	18.5781	FP	-	IOPAS	IOPAS	SMHI	TIME LATX LONX DEPH DRYT TEMP

33421	Klaipeda	Klaipeda	55.7333	21.0833	TG	BHS77	EPA	EPA	SMHI	TIME LATX LONX DEPH SLEV

33521	Kolka	Kolka	57.7333	22.5833	TG	BHS77	LEGMA	LEGMA	SMHI	TIME LATX LONX DEPH SLEV
33522	Daugavgriva	Daugavgriva	57.0500	24.0167	TG	BHS77	LEGMA	LEGMA	SMHI	TIME LATX LONX DEPH SLEV
33523	Liepaja	Liepaja	56.5333	20.9833	TG	BHS77	LEGMA	LEGMA	SMHI	TIME LATX LONX DEPH SLEV
33524	Mesrags	Mesrags	57.3333	23.1167	TG	BHS77	LEGMA	LEGMA	SMHI	TIME LATX LONX DEPH SLEV
33525	Salacgriva	Salacgriva	57.7500	24.3667	TG	BHS77	LEGMA	LEGMA	SMHI	TIME LATX LONX DEPH SLEV
33526	Skulte	Skulte	57.3167	24.4000	TG	BHS77	LEGMA	LEGMA	SMHI	TIME LATX LONX DEPH SLEV
33527	Ventspils	Ventspils	57.4000	21.5500	TG	BHS77	LEGMA	LEGMA	SMHI	TIME LATX LONX DEPH SLEV
33528	Lielupe	Lielupe	56.9667	23.9330	TG	BHS77	LEGMA	LEGMA	SMHI	TIME LATX LONX DEPH SLEV
33529	Roja	Roja	57.5000	22.8000	TG	BHS77	LEGMA	LEGMA	SMHI	TIME LATX LONX DEPH SLEV

33601	Uusmadal	Uusmadal	59.6867	24.6283	FP	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH TEMP PSAL FLU2			
33602	Tallinnamadal	Tallinnamadal	59.7121	24.7315	FP	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV VHM0 VZMX VTPK TEMP																 
33603	Vahemadal	Vahemadal	59.5102	24.6662	FP	BHS77	EMHI	MSI	SMHI	TIME LATX LONX DEPH SLEV VHM0 VZMX VTPK HCDT HCSP TEMP
33604	VilsandiOuter	Vilsandi Outer	58.4894	21.6344	MB	-	MSI	MSI	SMHI	TIME LATX LONX DEPH VHM0 VTZA VPED TEMP
33605	KeriCable	Keri Cable	59.71743	25.01503	FP	-	MSI	MSI	SMHI	TIME LATX LONX DEPH PRES TEMP ASAL
33621	Lehtma	Lehtma	59.0690	22.6969	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33622	Parnu	Pärnu	58.3889	24.4868	TG	BHS77	EMHI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33623	Soru	Söru	58.6938	22.5229	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV VHM0 VZMX VTPK TEMP
33624	Tallinn	Tallinn	59.4444	24.7637	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33625	Paldiski	Paldiski	59.3349	24.0796	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33626	Sillamae	Sillamäe	59.4227	27.7401	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33628	Heltermaa	Heltermaa	58.8664	23.0466	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33629	Rohukula	Rohukula	58.9049	23.4248	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33630	Virtsu	Virtsu	58.5761	23.5081	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33631	Kuivastu	Kuivastu	58.5742	23.3935	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV VHM0 VZMX VTPK TEMP
33632	Triigi	Triigi	58.5914	22.7173	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33633	Munalaid	Munalaid	58.2280	24.1185	TG	BHS77	MSI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33634	Dirhami	Dirhami	59.2094	23.4983	TG	BHS77	EMHI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33635	Haapsalu	Haapsalu	58.9444	23.5550	TG	BHS77	EMHI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33636	Kunda	Kunda	59.5178	26.5447	TG	BHS77	EMHI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33637	Ristna	Ristna	58.9208	22.0664	TG	BHS77	EMHI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33638	Rohuneeme	Rohuneeme	59.5625	24.7944	TG	BHS77	EMHI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33639	Ruhnu	Ruhnu	57.7833	23.2589	TG	BHS77	EMHI	MSI	SMHI	TIME LATX LONX DEPH SLEV TEMP
33640	EismaTase	EismaTase	59.5680	26.3050	TG	BHS77	MSI	MSI	SMHI	TIME SLEV TEMP
33641	KelnaseTase	KelnaseTase	59.6380	25.0150	TG	BHS77	MSI	MSI	SMHI	TIME SLEV TEMP
33642	KelnaseTaseA	KelnaseTaseA	59.6380	25.0150	TG	BHS77	MSI	MSI	SMHI	TIME SLEV TEMP
33643	LeppneemeTase	LeppneemeTase	59.5531	24.8662	TG	BHS77	MSI	MSI	SMHI	TIME SLEV TEMP

33721	StPetersburg	S:t Petersburg	59.9333	30.2667	TG	BHS77	NWAHEM	NWAHEM	SMHI	TIME LATX LONX DEPH SLEV
33722	Kronstadt	Kronstadt	59.9667	29.7500	TG	BHS77	NWAHEM	NWAHEM	SMHI	TIME LATX LONX DEPH SLEV
33723	Hogland	Hogland	60.0167	27.0000	TG	BHS77	RUMS	RUMS	SMHI	TIME LATX LONX DEPH SLEV

33801	NorthernBaltic 	Northern Baltic / Pohjois-Itämeri aaltopoiju	59.2500	21.0000	MB	-	FMI	FMI	SMHI	TIME LATX LONX DEPH VHM0 VTPK VPED VPSP TEMP
33802	BothnianSea	Bothnian Sea / Selkämeri aaltopoiju	61.8000	20.2333	MB	-	FMI	FMI	SMHI	TIME LATX LONX DEPH VHM0 VTPK VPED VPSP TEMP
33803	HelsinkiBuoy	Helsinki Buoy / Suomenlahti aaltopoiju	59.9650	25.2350	MB	-	FMI	FMI	SMHI	TIME LATX LONX DEPH VHM0 VTPK VPED VPSP TEMP
33804	BothnianBay	Bothnian Bay / Perämeri aaltopoiju	64.6842	23.2392	MB	-	FMI	FMI	SMHI	TIME LATX LONX DEPH VHM0 VTPK VPED VPSP TEMP
33805	HelsinkiSuomenlinna	Helsinki Suomenlinna	60.1233	24.9725	MB	-	FMI	FMI	SMHI	TIME LATX LONX DEPH VHM0 VTPK VPED VPSP TEMP
33821	Kemi	Kemi Ajos / Kemi	65.6729	24.5153	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
33822	Pietarsaari	Pietarsaari Leppäluoto / Jakobstad	63.7086	22.6896	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
33823	Kaskinen	Kaskinen Ådskär / Kaskö	62.3440	21.2148	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
33824	Degerby	Degerby / Föglö	60.0319	20.3848	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
33825	Helsinki	Helsinki Kaivopuisto / Helsingfors	60.1536	24.9562	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
33826	Hamina	Hamina Pitäjänsaari / Fredrikshamn	60.5628	27.1792	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
33827	Hanko 	Hanko Pikku Kolalahti / Hangö	59.8229	22.9766	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
33828	Oulu 	Oulu Toppila / Uleåborg	65.0403	25.4182	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
33829	Pori 	Pori Mäntyluoto Kallo / Björneborg	61.5944	21.4634	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
33830	Raahe 	Raahe Lapaluoto / Brahestad	64.6659	24.4071	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
33831	Rauma 	Rauma Ulko-Petäjäs / Raumo	61.1335	21.4634	TG	MSL	FMI	FMI	SMHI	TIME LATX LONX DEPH SLEV
